4592,-0.5670929,8.702698,4.577469
4645,-1.0480499,8.374878,2.7996063
4712,0.8757782,9.451645,7.0157623
4763,0.6388855,8.884552,4.319046
4818,0.6029968,8.791229,4.3358
4876,0.2871399,8.597412,4.7042847
4939,-0.14596558,8.6931305,4.62294
4995,0.0047912598,8.767303,4.713867
5057,-0.18902588,8.829514,5.0153503
5108,0.071777344,9.04248,4.9100647
5166,0.16989136,9.066406,4.3573303
5223,0.447464,9.111862,3.4839478
5281,-0.055038452,9.171692,3.9625092
5340,-0.24885559,9.099899,2.720642
5399,-0.46899414,9.006592,3.1944122
5457,-0.59580994,8.877365,3.1585236
5514,0.052642822,9.126221,3.3643036
5570,-0.1531372,9.037689,3.7519531
5629,0.117248535,9.549759,3.1992035
5697,0.8542328,9.114258,3.9314117
5803,0.80158997,8.975479,4.5726776
5863,0.5742798,8.714661,4.4291077
5920,1.1605225,8.585449,5.2833557
5977,0.8805542,8.8367,4.8765717
6034,0.97387695,8.729019,4.5607147
6097,0.61735535,8.712265,4.5272217
6151,0.48095703,8.6931305,4.823929
6207,0.19621277,8.583054,5.005783
6265,0.21774292,8.803192,4.8430786
6324,0.35414124,9.080765,4.6085815
6381,0.105285645,8.953949,4.3142548
6441,0.31825256,9.140579,3.3930206
6498,0.28234863,9.317657,3.6849518
6556,0.38763428,9.111862,3.1058807
6613,0.12921143,9.571289,2.3641052
6671,0.34217834,9.394226,2.0913239
6730,0.16989136,9.3703,1.7922211
6797,0.32781982,9.4205475,2.7350006
6905,0.22492981,9.413361,2.995819
6961,0.36131287,9.427719,2.7373962
7019,-0.119644165,9.296112,2.732605
7076,0.0143585205,9.379868,3.2303162
7136,0.4139557,9.061615,1.9621124
7199,0.16270447,8.930008,3.7040863
7255,0.6628113,8.98027,5.36232
7307,0.5623169,9.126221,4.4267273
7365,0.38046265,8.956329,4.984253
7423,0.5742798,8.855835,4.5391846
7483,0.42352295,8.810379,4.388443
7546,0.4091797,8.882156,4.2424774
7606,0.17228699,8.8007965,4.2520447
7660,0.19142151,8.896515,3.7854462
7714,0.30867004,8.874985,4.6420746
7771,0.50727844,8.532806,5.515457
7828,0.64845276,8.456238,5.647064
7886,1.3615112,8.106888,5.69014
7947,0.5934143,7.9896393,5.6661987
8002,0.75613403,7.922638,5.9820557
8065,0.624527,8.386841,5.9318085
8122,0.13400269,6.86261,6.376877
8177,0.72024536,7.968094,6.5563354
8236,-0.5886383,7.594818,6.16391
8299,-0.22970581,7.9537354,6.238083
8356,0.14356995,7.8723907,5.3479614
8407,0.009567261,7.9298096,5.3694916
8466,-0.12921143,7.7982025,6.0562286
8524,0.107681274,7.8795624,6.448654
8586,0.21057129,7.8771667,6.496521
8639,0.46420288,8.044662,5.888733
8701,0.3397827,7.944168,5.77388
8758,0.033493042,7.9082794,5.2546387
8814,-0.055038452,7.771881,6.1830597
8870,0.624527,7.9250336,5.65184
8934,1.1940155,8.274384,4.1850433
8989,0.18424988,8.307877,5.848053
9044,0.72024536,8.116455,6.723831
9103,0.057434082,7.939392,5.3814545
9159,0.55274963,8.051849,5.477173
9241,1.3758698,8.252853,6.628113
9333,1.4596252,8.008774,5.6351013
9408,1.1988068,8.111664,5.9030914
9507,1.0791626,8.475372,5.50589
9567,1.3997955,8.496918,4.862213
9626,1.5266266,8.551941,4.7521515
9689,0.062210083,8.104492,5.211563
9798,-0.72262573,8.044662,6.037094
9854,-1.2753754,8.197815,5.6231384
9913,-0.4091797,8.346161,5.0416718
9970,-0.114852905,8.398804,4.8023987
10028,-0.40438843,8.544769,4.902893
10087,0.32063293,8.633301,5.1637115
10144,-0.43788147,8.556732,4.9292145
10203,-0.14356995,8.535202,4.8143616
10259,-0.19621277,8.501694,5.091934
10319,-0.29670715,8.611771,4.9459686
10374,-0.14356995,8.238495,5.2378845
10434,0.30389404,8.370087,5.367096
10493,-0.5048828,8.762512,4.8789673
10552,-0.04307556,8.408386,4.967499
10606,-0.100494385,8.432312,4.977066
10677,-0.33499146,8.382065,5.173279
10781,0.25602722,8.554337,5.21875
10838,-0.06700134,8.547165,4.9818573
10904,0.29910278,8.563919,5.2833557
10956,0.25125122,8.585449,5.099106
11013,-0.17706299,8.451447,5.027313
11070,0.122039795,8.453842,5.1996
11129,-0.14356995,8.477768,5.230713
11189,0.055038452,8.508881,5.201996
11244,-0.107681274,8.451447,5.25943
11303,0.04067993,8.465805,4.8550415
11360,0.023925781,8.453842,5.132599
11419,0.03111267,8.489731,5.11586
11476,-0.047851562,8.398804,5.2378845
11540,-0.0047912598,8.434708,5.063217
11596,0.25125122,8.484955,5.1828613
11650,0.26560974,8.535202,5.1062775
11707,0.15792847,8.451447,5.058426
11764,0.16270447,8.403595,5.13739
11823,0.29670715,8.472992,5.25943
11880,0.059814453,8.441879,5.309677
11941,0.28953552,8.429916,5.065613
11996,0.18902588,8.401199,5.247467
12056,0.24645996,8.386841,5.108673
12112,0.21057129,8.451447,5.3694916
12171,0.34934998,8.432312,5.2139587
12229,0.2536316,8.386841,5.264206
12287,0.35414124,8.362915,5.3886414
12352,0.1986084,8.3485565,5.1421814
12460,0.21057129,8.372482,5.367096
12518,0.17228699,8.398804,5.2785645
12576,0.29670715,8.365311,5.28096
12633,0.2033844,8.394028,5.2905273
12695,-0.117248535,10.791626,4.9579315
12756,-1.483551,5.1541443,6.1878357
12809,0.99780273,9.540192,4.627716
12864,1.0121613,8.544769,4.197006
12923,0.0023956299,8.264816,7.135391
12982,0.49771118,8.525635,4.7808533
13038,0.090927124,8.190628,5.8504486
13096,0.36849976,8.3437805,4.74736
13154,0.095718384,8.248062,5.2881317
13214,0.122039795,8.403595,5.391037
13270,0.2632141,8.3485565,5.474777
13335,0.28234863,8.322235,5.2833557
13387,0.32063293,8.353348,5.1015015
13444,0.39242554,8.444275,5.6685944
13502,0.3637085,8.468201,5.4843445
13561,0.3062744,8.427521,5.4221344
13619,0.04307556,8.27916,4.675583
13675,0.21534729,8.190628,5.1804657
13732,0.18185425,8.353348,4.936386
13796,0.30867004,8.489731,5.2737885
13851,0.42591858,8.451447,5.419739
13907,0.32781982,8.389236,5.4221344
13964,0.33499146,8.185852,5.6063843
14023,0.122039795,8.5950165,4.9340057
14081,0.028717041,8.508881,5.0033875
14137,0.18424988,8.451447,4.9579315
14198,0.6915283,8.446671,4.926819
14254,0.72262573,8.671585,4.864609
14316,0.9834442,8.853439,5.1302185
14369,1.1030884,8.611771,4.62294
14432,0.9882355,8.791229,4.508072
14485,0.6077728,8.334198,4.78804
14543,-0.15792847,8.315063,4.893326
14602,-0.5670929,8.207382,5.6973114
14658,-0.25602722,8.463409,5.4628143
14719,0.41874695,8.365311,5.2211456
14775,-0.47138977,8.154739,5.13739
14832,-0.19381714,8.171494,5.091934
14891,0.0047912598,8.398804,5.469986
14949,0.44984436,8.506485,5.682953
15005,0.6149597,8.3437805,4.484146
15065,0.43310547,8.044662,5.314453
15123,-0.095718384,8.365311,5.704483
15188,-0.033493042,8.389236,6.47258
15297,0.22492981,8.118851,5.781067
15355,-0.64367676,8.008774,5.4317017
15411,-0.825531,7.9202423,6.02034
15469,-0.028717041,8.236099,5.3168488
15527,0.6077728,8.327026,4.977066
15588,0.41635132,8.439484,5.0847473
15642,0.43070984,8.396408,4.8382874
15701,0.16989136,8.200211,5.230713
15764,-0.22732544,8.305481,5.704483
15816,0.119644165,8.374878,5.515457
15888,-0.0023956299,8.2456665,5.522629
15989,0.122039795,8.123627,5.42453
16048,0.16749573,8.161911,5.539383
16105,0.4737854,8.260025,5.4795685
16163,0.9499512,8.293518,5.5202484
16221,0.9786682,8.2456665,5.3407745
16281,0.41874695,8.221741,5.749954
16337,0.550354,8.27916,5.6231384
16399,0.100494385,8.157135,5.54657
16457,0.04067993,8.070984,5.5417786
16511,0.4402771,8.248062,5.580063
16568,0.40678406,8.128418,5.6279144
16628,0.5168457,8.209778,5.4317017
16689,0.6771698,8.200211,5.826523
16746,0.5144501,8.173889,5.403
16801,0.47138977,8.17627,5.4006042
16858,0.3397827,8.114059,5.4269257
16918,0.40438843,8.130814,5.481964
16977,0.43788147,8.331802,5.900696
17031,0.66760254,8.276779,5.8049927
17090,0.279953,8.015961,4.936386
17148,0.1986084,8.0686035,5.44606
17206,0.38285828,8.262421,6.0059814
17263,0.65802,8.298309,5.7427673
17323,0.83987427,8.157135,5.54895
17394,0.8111725,8.212173,5.1302185
17495,0.5024872,8.219345,5.6111755
17554,0.25602722,8.207382,5.3934174
17610,0.29431152,8.130814,5.63031
17669,0.65802,8.202591,5.4843445
17727,0.5886383,8.097305,5.3886414
17786,0.77526855,8.271988,5.517853
17847,0.7680969,8.267197,5.6781616
17906,0.61735535,8.190628,5.749954
17959,0.6795654,8.161911,5.1541443
18019,0.8183441,8.126022,5.46521
18074,0.48812866,8.145172,5.4388885
18131,0.84706116,8.154739,5.819351
18191,0.7848511,8.200211,5.5992126
18250,0.89730835,8.183456,5.412567
18305,0.78723145,8.159531,5.5920258
18368,0.8446655,8.159531,5.58963
18427,0.59820557,8.152344,5.539383
18486,0.727417,8.135605,5.544174
18537,0.7130585,8.149948,5.580063
18596,0.72262573,8.17627,5.5130615
18658,0.8159485,8.207382,5.642273
18711,0.727417,8.209778,5.63031
18769,0.7657013,8.137985,5.3527374
18826,0.5479584,8.185852,5.469986
18884,0.67477417,8.109283,5.7068787
18944,0.8542328,8.126022,5.4436646
19000,0.80158997,8.17627,5.515457
19057,0.825531,8.195419,5.620743
19115,0.7346039,8.1427765,5.6327057
19173,0.9379883,8.149948,5.493927
19231,0.8542328,8.1427765,5.6638184
19289,0.5431671,8.037491,5.3647156
19347,0.5479584,8.037491,5.3120728
19405,0.58384705,8.169098,5.8911285
19464,1.0863342,8.257629,5.6111755
19524,1.0911255,8.226532,5.757126
19582,0.81355286,8.166702,5.493927
19636,0.5168457,8.051849,5.4604187
19695,0.49771118,8.090134,5.539383
19760,0.65802,8.128418,5.5082703
19811,0.8039856,8.123627,5.6279144
19868,0.98583984,8.202591,5.6111755
19932,0.90448,8.123627,5.6111755
19986,0.899704,8.171494,5.601593
20041,0.79681396,8.097305,5.6566315
20100,0.5359955,8.130814,5.642273
20157,0.79681396,8.1427765,5.6231384
20217,0.7992096,8.114059,5.580063
20273,0.9762726,8.173889,5.4388885
20331,0.7034912,8.085342,5.6757812
20391,0.57188416,8.126022,5.6111755
20449,0.72502136,8.188232,5.395813
20505,0.74894714,8.059021,5.637497
20563,0.8159485,8.173889,5.436493
20620,0.7130585,8.1427765,5.6231384
20682,0.6460571,8.114059,5.5345917
20737,0.8111725,8.135605,5.522629
20795,0.8183441,8.123627,5.5752716
20853,0.8614197,8.231308,5.647064
20911,0.64367676,8.145172,5.797806
20968,0.8757782,8.149948,5.580063
21026,0.8685913,8.178665,5.379059
21090,0.7082825,8.090134,5.4915314
21141,0.5312042,8.037491,5.4436646
21200,0.6053772,8.152344,5.618347
21259,0.8877411,8.147568,5.5633087
21315,1.0576324,8.207382,5.5992126
21375,0.88534546,8.1427765,5.5824585
21435,0.6963043,8.166702,5.6398773
21489,0.5862427,8.094925,5.6853485
21549,0.63648987,8.114059,5.4891357
21605,0.73220825,8.135605,5.4843445
21663,0.8374939,8.159531,5.5657043
21726,0.87098694,8.147568,5.4843445
21781,0.9020996,8.1427765,5.6111755
21836,0.67237854,8.063812,5.69014
21894,0.80158997,8.154739,5.5704956
21957,0.95951843,8.202591,5.728424
22009,0.6915283,8.159531,5.419739
22068,0.69392395,8.111664,5.704483
22129,0.55513,8.090134,5.620743
22188,0.6006012,8.137985,5.5130615
22242,0.76091003,8.114059,5.682953
22299,0.6963043,8.133209,5.620743
22358,0.9451599,8.255234,5.596817
22417,0.30867004,8.054245,5.8456726
22477,0.7657013,8.130814,5.371887
22531,0.5168457,8.047058,5.3862457
22589,0.49531555,8.035095,5.601593
22647,0.49531555,8.1427765,5.7786713
22706,0.7130585,8.1427765,5.5681
22766,0.7992096,8.118851,5.481964
22821,0.8661957,8.169098,5.69014
22882,0.5886383,8.130814,5.8049927
22941,0.5431671,8.094925,5.682953
22994,0.5312042,8.061417,5.515457
23055,0.67477417,8.0686035,5.5202484
23110,0.74417114,8.111664,5.7427673
23167,0.76091003,8.130814,5.6638184
23227,0.71066284,8.102097,5.6327057
23283,0.68673706,8.066208,5.687744
23341,0.5096741,8.063812,5.5657043
23401,0.5814514,8.0686035,5.67099
23457,0.64845276,8.106888,5.6614227
23515,0.77526855,8.135605,5.6733856
23574,0.68196106,8.078171,5.5872345
23633,0.61016846,8.109283,5.5752716
23695,0.66760254,8.056641,5.7188416
23751,0.77526855,8.056641,5.659027
23804,0.62213135,8.099701,5.58963
23863,0.6029968,8.080566,5.5872345
23920,0.6699829,8.109283,5.761917
23979,0.72502136,8.102097,5.5704956
24035,0.7728882,8.099701,5.642273
24094,0.6269226,8.015961,5.7690887
24152,0.64367676,8.0733795,5.6685944
24214,0.63409424,8.061417,5.721237
24267,0.7393799,8.070984,5.5633087
24326,0.64367676,8.097305,5.7427673
24383,0.6699829,8.082962,5.6159515
24444,0.69392395,8.094925,5.6446686
24500,0.6628113,8.078171,5.620743
24556,0.7082825,8.054245,5.687744
24614,0.68434143,8.078171,5.4508514
24682,0.63648987,8.126022,5.9413757
24733,0.727417,8.070984,5.6398773
24792,0.5742798,8.0686035,5.556137
24848,0.7010956,8.059021,5.6063843
24905,0.7992096,8.104492,5.67099
24962,0.8614197,8.159531,5.8384857
25020,0.8901367,8.173889,5.682953
25082,0.5264282,8.011169,5.48674
25135,0.550354,8.070984,5.8097687
25193,0.61735535,8.159531,5.5322113
25255,0.9523468,8.145172,5.52742
25323,0.65802,8.0327,5.3168488
25426,0.51924133,8.171494,5.967697
25485,0.67237854,8.147568,5.642273
25541,0.825531,8.042282,5.276169
25599,0.67237854,8.118851,5.458023
25657,0.7082825,8.135605,5.8743744
25720,0.7154541,8.185852,5.63031
25773,0.7800598,8.123627,5.5537415
25831,0.6795654,8.121246,5.7188416
25889,0.69392395,8.1427765,5.6757812
25946,0.5814514,8.118851,5.781067
26003,0.55992126,8.094925,5.371887
26061,0.71784973,8.111664,5.6757812
26120,0.62213135,8.087738,5.412567
26181,0.7537384,8.157135,5.75235
26236,0.7417755,8.114059,5.551346
26293,0.87338257,8.159531,5.5082703
26354,0.65563965,8.164307,5.515457
26410,0.5647125,8.126022,5.819351
26471,0.7130585,8.106888,5.5417786
26527,0.7776642,8.159531,5.5369873
26584,0.9308014,8.226532,5.8408813
26640,0.55752563,7.975281,5.1541443
26700,0.61016846,8.102097,5.5944214
26765,0.37088013,8.114059,5.819351
26818,0.8231354,8.154739,5.54895
26872,0.87815857,8.173889,5.453247
26935,1.0049896,8.233704,5.728424
26989,0.5312042,8.011169,5.6327057
27050,0.28953552,8.003998,5.379059
27103,0.64845276,8.133209,5.967697
27161,0.9499512,8.341385,5.6757812
27219,1.1700897,8.281555,5.3312073
27278,0.74417114,8.118851,5.314453
27337,0.38285828,8.17627,5.52742
27395,0.37327576,8.193024,5.785843
27455,0.727417,8.193024,5.3575287
27514,0.72024536,8.166702,5.161316
27574,0.5312042,8.116455,5.3886414
27626,0.4355011,8.169098,5.5992126
27686,0.9308014,8.315063,5.8504486
27749,0.933197,8.207382,5.103897
27857,0.29193115,8.118851,5.247467
27914,0.43070984,8.121246,6.0346985
27971,0.8566284,8.315063,5.6111755
28030,1.0456696,8.224136,5.89592
28095,1.0432739,8.190628,5.314453
28148,0.7010956,8.0733795,5.2857513
28205,0.4091797,8.059021,5.3168488
28262,0.21534729,8.035095,5.8384857
28322,0.7728882,8.269592,5.927017
28377,0.9451599,8.193024,5.8289185
28435,1.2418823,8.178665,5.235489
28494,0.9906311,8.061417,5.271393
28554,0.5120697,8.147568,5.5417786
28614,0.46899414,8.147568,5.996414
28669,0.7346039,8.183456,5.560913
28725,0.8374939,8.109283,5.3694916
28783,0.75613403,8.078171,5.5130615
28840,0.42352295,8.056641,5.4006042
28899,0.55992126,8.080566,5.560913
28957,1.0097656,8.228912,5.6757812
29015,1.2227325,8.3437805,5.9724884
29093,0.6795654,8.118851,5.5681
29188,0.36610413,7.932205,5.64946
29246,0.7896271,8.171494,5.4269257
29308,0.47138977,8.085342,5.8863373
29365,0.6915283,8.145172,5.618347
29420,0.77049255,8.137985,6.3314056
29481,0.80158997,8.047058,5.7834473
29538,0.8518524,7.9992065,5.235489
29592,0.01914978,8.240875,4.7856445
29652,0.3756714,7.980057,5.252243
29714,0.49531555,8.018356,4.7641144
29766,0.26081848,8.126022,6.1256256
29824,0.71784973,8.441879,5.7332
29882,0.9690857,8.255234,6.4582214
29940,1.1844482,8.3437805,5.3599243
30000,1.0600128,8.190628,5.79541
30057,0.69392395,8.082962,5.48674
30118,0.653244,7.9537354,5.7332
30173,0.87098694,8.169098,6.0514526
30232,0.7776642,8.429916,4.9794617
30288,0.34457397,8.264816,5.1541443
30347,0.8661957,8.336594,5.5920258
30403,0.83270264,8.458633,4.2807617
30462,0.12921143,8.018356,5.108673
30522,0.20817566,8.331802,4.9698944
30579,0.4737854,8.360519,6.025131
30635,1.2370911,8.487335,5.070389
30694,1.4069824,8.437088,5.48674
30755,1.0241241,8.236099,4.9411774
30811,0.4402771,8.288742,5.1230316
30866,0.22492981,8.238495,5.687744
30924,0.83270264,8.293518,5.642273
30984,0.98106384,8.3198395,5.350357
31042,0.7657013,8.169098,5.0345
31099,0.74894714,8.291138,5.824127
31159,0.8949127,8.389236,5.5322113
31220,0.9020996,8.283951,5.3407745
31272,0.5431671,8.183456,5.3312073
31332,0.8805542,8.233704,5.166107
31388,0.72262573,8.17627,4.996216
31446,0.64367676,8.353348,5.6351013
31503,0.45224,8.291138,5.75235
31562,0.7417755,8.405991,5.5585327
31619,1.2155609,8.3437805,5.4556427
31678,0.8805542,8.133209,4.8478546
31736,0.26081848,8.228912,5.3575287
31794,0.61016846,8.250458,5.0847473
31851,0.7537384,8.494522,6.1208344
31912,0.5479584,8.118851,5.0823517
31966,0.80877686,8.300705,5.2043915
32024,0.8901367,8.437088,5.2139587
32087,0.37088013,7.9704895,4.8263245
32141,0.5790558,8.2456665,5.017746
32201,0.8661957,8.532806,6.0562286
32256,1.2993011,8.384445,5.42453
32315,0.727417,8.322235,5.058426
32371,0.48335266,8.382065,5.9078827
32429,0.8374939,8.374878,5.6733856
32489,0.57188416,8.111664,4.984253
32546,0.1986084,8.018356,4.462616
32603,1.208374,8.499313,5.577667
32661,0.87098694,8.338989,5.367096
32719,0.35653687,8.338989,5.637497
32776,0.91645813,8.358124,5.350357
32835,0.6460571,8.250458,5.027313
32893,0.72262573,8.212173,5.1302185
32952,0.6652069,8.267197,5.2211456
33011,0.5264282,8.372482,5.4843445
33066,0.6915283,8.291138,5.414963
33124,0.83270264,8.295914,5.001007
33190,0.63409424,8.283951,5.843277
33241,1.0504456,8.472992,5.4676056
33297,0.77526855,8.346161,5.5298157
33355,0.77049255,8.315063,5.132599
33414,0.8111725,8.386841,5.687744
33471,0.50727844,8.350952,5.127823
33529,0.68196106,8.140381,5.0895386
33590,0.61735535,8.291138,4.749756
33645,1.0671997,8.427521,5.417343
33703,0.48095703,8.394028,5.4317017
33761,0.17228699,8.200211,4.9698944
33819,0.62213135,8.420349,5.577667
33876,0.83509827,8.391632,5.108673
33942,0.9308014,8.327026,5.09671
33997,0.7417755,8.439484,5.268997
34050,0.77049255,8.496918,5.728424
34110,0.64367676,8.3198395,5.1134644
34165,0.9523468,8.281555,4.771286
34229,0.22013855,8.231308,5.2139587
34286,0.48335266,8.427521,5.166107
34344,0.71784973,8.446671,6.0059814
34399,0.825531,8.401199,5.0321045
34456,1.1318054,8.379669,4.9483643
34514,0.8422699,8.255234,4.7353973
34571,0.65563965,8.501694,5.5369873
34629,0.15792847,8.269592,5.3694916
34694,0.4737854,8.3485565,5.2331085
34747,0.6915283,8.4179535,5.4676056
34802,1.3136597,8.475372,4.8095703
34860,0.95474243,8.262421,4.965103
34924,0.5790558,8.193024,4.9866486
34986,0.33259583,8.511276,6.025131
35092,1.1605225,8.353348,4.977066
35151,1.2203369,8.305481,4.651642
35208,1.1102753,8.391632,5.25943
35268,0.2536316,8.233704,5.297714
35329,0.33499146,8.410767,5.6063843
35382,0.87815857,8.403595,5.4676056
35442,1.1844482,8.386841,4.898102
35500,1.0193481,8.307877,4.9004974
35556,0.7130585,8.379669,5.211563
35618,0.5024872,8.3437805,5.5585327
35670,0.74417114,8.370087,5.173279
35729,0.8638153,8.329422,4.9100647
35790,0.87338257,8.377274,5.268997
35844,0.9571228,8.475372,5.230713
35902,0.6006012,8.367706,5.252243
35962,0.624527,8.336594,5.2498474
36021,0.79441833,8.408386,5.0201416
36079,1.0695953,8.401199,5.0368958
36135,0.6891327,8.413162,5.07518
36193,0.55274963,8.415558,5.1254272
36250,0.5814514,8.374878,5.1924286
36308,0.7920227,8.429916,5.46521
36369,0.727417,8.355743,5.065613
36423,0.653244,8.468201,5.1996
36485,0.830307,8.477768,5.4388885
36539,0.9762726,8.405991,4.93161
36598,0.80158997,8.334198,4.9076843
36655,0.899704,8.444275,5.247467
36714,0.4402771,8.185852,4.965103
36770,0.23928833,8.472992,5.7308044
36830,0.6771698,8.542374,5.6039886
36887,1.1652985,8.377274,4.790436
36946,1.1629181,8.358124,4.7066803
37002,0.5862427,8.420349,5.2857513
37060,0.61016846,8.523239,5.52742
37120,0.22970581,8.173889,5.0153503
37176,0.59580994,8.429916,5.268997
37234,0.75852966,8.367706,5.1541443
37291,0.9451599,8.4227295,4.97229
37352,0.9308014,8.4227295,5.099106
37409,0.7465668,8.4179535,5.0608215
37466,0.26560974,8.145172,5.3599243
37523,-0.04307556,8.355743,5.4293213
37582,0.46180725,8.362915,5.785843
37646,0.6652069,8.532806,5.584854
37700,0.8566284,8.262421,4.902893
37755,1.1126556,8.353348,4.7449646
37813,0.8638153,8.429916,5.379059
37873,0.66760254,8.432312,5.1302185
37928,0.51924133,8.374878,5.403
37986,0.45463562,8.327026,5.0345
38045,0.37088013,8.281555,5.0608215
38104,0.61016846,8.398804,5.2331085
38162,0.6029968,8.322235,5.127823
38221,0.7465668,8.425125,5.458023
38278,0.68196106,8.463409,5.0847473
38337,0.37806702,8.327026,5.54895
38392,0.8877411,8.494522,5.36232
38454,0.93559265,8.271988,4.9698944
38514,0.6149597,8.322235,4.7808533
38565,0.28234863,8.456238,5.5034943
38626,0.33738708,8.317459,5.417343
38680,0.8039856,8.372482,5.065613
38740,0.5240326,8.214554,5.2498474
38797,0.71066284,8.3485565,5.1517487
38856,0.61016846,8.437088,5.5298157
38912,0.6269226,8.367706,5.350357
38971,0.6077728,8.3485565,5.32164
39028,0.6412811,8.303101,5.2331085
39091,0.7082825,8.303101,5.0608215
39145,0.6508484,8.3437805,5.326416
39202,0.5790558,8.403595,5.481964
39263,0.6915283,8.384445,5.2666016
39324,0.7537384,8.322235,5.1517487
39378,0.5766754,8.327026,5.1110687
39433,0.6316986,8.389236,5.3527374
39493,0.64367676,8.3485565,5.3120728
39550,0.79681396,8.408386,5.149353
39613,0.6077728,8.324631,5.34317
39665,0.6316986,8.327026,5.2953186
39724,0.68434143,8.391632,5.2139587
39789,0.74417114,8.389236,5.2283173
39845,0.7154541,8.327026,5.247467
39898,0.6628113,8.355743,5.24028
39956,0.6628113,8.329422,5.1924286
40013,0.5766754,8.353348,5.1876373
40077,0.6795654,8.365311,5.194824
40128,0.72262573,8.386841,5.3072815
40185,0.63648987,8.437088,5.4317017
40250,0.72262573,8.389236,5.326416
40302,0.7417755,8.274384,5.166107
40359,0.5886383,8.322235,5.0895386
40416,0.5862427,8.370087,5.1852417
40480,0.7992096,8.389236,5.3312073
40535,0.76330566,8.401199,5.2570343
40592,0.6628113,8.384445,5.264206
40651,0.66041565,8.315063,5.247467
40706,0.7082825,8.346161,5.2211456
40764,0.65802,8.310272,5.173279
40826,0.7417755,8.374878,5.30249
40880,0.72024536,8.353348,5.3288116
40941,0.7513428,8.329422,5.24028
40996,0.68434143,8.338989,5.1876373
41055,0.6795654,8.358124,5.304886
41114,0.825531,8.370087,5.3288116
41169,0.68196106,8.310272,5.24028
41229,0.79681396,8.360519,5.149353
41300,0.5934143,8.327026,5.21875
41353,0.6771698,8.360519,5.292923
41404,0.6699829,8.262421,5.1110687
41459,0.74417114,8.298309,5.1469574
41523,0.77049255,8.3437805,5.379059
41577,0.6077728,8.329422,5.25943
41634,0.7848511,8.382065,5.17807
41692,0.7896271,8.336594,5.211563
41749,0.68196106,8.293518,5.36232
41807,0.6771698,8.334198,5.6446686
41864,1.7395782,8.305481,4.742569
41922,0.6006012,8.183456,5.149353
41981,0.5647125,8.226532,5.3982086
42039,0.45224,8.3485565,5.71167
42097,0.6628113,8.216949,5.5202484
42155,1.1652985,8.3437805,5.4340973
42216,0.7992096,8.200211,5.34317
42269,0.7680969,8.209778,5.3934174
42330,0.7896271,8.207382,5.5704956
42386,0.9499512,8.236099,5.4891357
42444,0.7776642,8.164307,5.36232
42501,0.8638153,8.173889,5.448456
42559,0.90448,8.243271,5.448456
42622,0.80158997,8.197815,5.3575287
42674,0.8661957,8.152344,5.403
42733,0.9068756,8.169098,5.4891357
42790,0.9020996,8.293518,5.46521
42850,0.82073975,8.173889,5.6566315
42908,0.9954071,8.195419,5.333603
42964,0.9308014,8.135605,5.58963
